unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
00-435541|billa||||||||2025-10-16|ja natürlich liptauer art aufstrich|ja natürlich|||||kühlwaren|käse, aufstriche salate|aufstriche salate|||||269|||||||||||||||eur|kühlwaren käse, aufstriche salate aufstriche salate|https://shop.billa.at/produkte/ja-natuerlich-liptauer-art-aufstrich-00435541||ein weiterer klassiker unter unseren aufstrichen ist der ja natürlich bio liptauer mit österreichischem bio-topfen und bio-frischkäse. verfeinert mit paprika und zwiebeln, ist der milde liptauer ein wahrer genuss, egal ob als dip oder klassisch als aufstrich. milder geschmack auf basis von österreichischem bio-topfen und bio-frischkäse mit bio-paprika und bio-zwiebeln verfeinert 100% bio||||||contains bm, contains am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-435541-084261903-y-ieosv7.jpg|||||00-435541||||||||||||||||||||||||True||00-435541p|||||||||
00-275567|billa||||||||2025-10-16|clever champignons|clever|||||nahrungsmittel|konserven sauerwaren|sauerwaren|||||99|||||||||||||||eur|nahrungsmittel konserven sauerwaren sauerwaren|https://shop.billa.at/produkte/clever-champignons-00275567||clever champignons sind geschnitten und in einer konserve verpackt, was lange haltbarkeit garantiert. sie sind einfach und schnell in der küche einsetzbar und in vielen gerichten wie dem klassischen champignonschnitzel unerlässlich.|||||deutschland||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-275567-724552767-urh3nfs_.jpg|||||00-275567||||||||||||||||||||||||True||00-275567p|||||||||
00-716273|billa||||||||2025-10-16|billa linsenchips rosmarin|billa immer gut|||||süßes salziges|chips co.|chips|||||149|||||||||||||||eur|süßes salziges chips co. chips|https://shop.billa.at/produkte/billa-linsenchips-rosmarin-00716273||billa immer gut linsenchips rosmarin bieten einen ganz besonderen genuss, dabei enthalten sie 48% weniger fett als herkömmliche kartoffelchips und sind reich an protein und ballaststoffen. palmölfrei vegan|||||kroatien|may_contain ay, may_contain aw, may_contain am, may_contain ap|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-716273-080590140-4ix-anyc.jpg|||||00-716273||||||||||||||||||||||||True||00-716273p|||||||||
00-762214|billa||||||||2025-10-16|ölz blätterteigbrezel|ölz|||||brot gebäck|kuchen co.|golatschen, muffins co.|||||425|||||||||||||||eur|brot gebäck kuchen co. golatschen, muffins co.|https://shop.billa.at/produkte/oelz-blaetterteigbrezel-00762214||die ölz blätterteig brezel sind zart knusprig und hauchdünn mit zucker glasiert. ein luftig leichter genuss zu jeder kaffeepause oder einfach für den süßen gusto zwischendurch. praktisch verpackt im wiederverschließbaren beutel.||||||contains aw, may_contain as, may_contain am, may_contain an|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-762214-875894656-lzhyxymm.jpg|||||00-762214||||||||||||||||||||||||True||00-762214p|||||||||
00-744728|billa||||||||2025-10-16|capri-sun orange|capri-sun|||||getränke|alkoholfreie getränke|kindergetränke|||||85|||||||||||||||eur|getränke alkoholfreie getränke kindergetränke|https://shop.billa.at/produkte/caprisun-orange-00744728||leckere orange fange ein paar sonnenstrahlen ein, trinke vom capri-sun-shine und du bist bereit für alle abenteuer. die original capri-sun orange ist dein treuer begleiter im trinkbeutel für unterwegs. ohne konservierungsstoffe ohne künstliche süsstoffe ohne farbstoffe|||||deutschland||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-744728-0167137525-vje5ytwt.jpg|||||00-744728||||||||||||||||||||||||True||00-744728p|||||||||
00-498034|billa||||||||2025-10-16|billa gartenmischung|billa immer gut||700|g||tiefkühl|gemüse, kräuter obst|tiefkühl gemüse pilze|||||279|||||||||||||||eur|tiefkühl gemüse, kräuter obst tiefkühl gemüse pilze|https://shop.billa.at/produkte/billa-gartenmischung-00498034||die billa gartenmischung besteht aus einer kombination von gelben rüben, karotten, brokkoli und karfiol. in einem praktischen 700 g beutel, erntefrisch und tiefgefroren mit dem ama gütesiegel, ist sie ideal für eine schnelle und gesunde zubereitung in einer vielzahl von gerichten|||||||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-498034-0300343521-6ubb2emr.jpg|||||00-498034|||||||||||||||||||700 g|||||True||00-498034p|||||||||
00-744296|billa||||||||2025-10-16|capri-sun multivitamin zero|capri-sun||100|ml||getränke|alkoholfreie getränke|kindergetränke|||||85|||||||||||||||eur|getränke alkoholfreie getränke kindergetränke|https://shop.billa.at/produkte/caprisun-multivitamin-zero-00744296||den beliebten klassiker gibt es ab januar 2024 auch als zero variante ohne zucker warum sollte man sich für eine entscheiden, wenn man alle haben kann capri-sun multivitamin zero vereint den geschmack von orange, apfel, ananas, banane, kiwi und maracuja in einem leckeren getränk und das mit nur 3 kalorien pro 100ml. ohne konservierungsstoffe ohne künstliche farbstoffe|||||deutschland||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-744296-472953877-zb-f6b2r.jpg|||||00-744296|||||||||||||||||||100 ml|||||True||00-744296p|||||||||
00-89218|billa||||||||2025-10-16|tante fanny jonagold apfel tasse|tante fanny|||||obst gemüse|obst|äpfel, birnen trauben|||||299|||||||||||||||eur|obst gemüse obst äpfel, birnen trauben|https://shop.billa.at/produkte/tante-fanny-jonagold-apfel-tasse-0089218||klasse i|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89218-1867850506-twqgkrer.jpg|||||00-89218||||||||||||||||||||||||True||00-89218p|||||||||
00-779372|billa||||||||2025-10-16|billa vanillemilch|billa immer gut|||||kühlwaren|milchprodukte|milchgetränke|||||79|||||||||||||||eur|kühlwaren milchprodukte milchgetränke|https://shop.billa.at/produkte/billa-vanillemilch-00779372||die köstlich cremige billa vanillemilch ist der ideale pausensnack. der drink ist mit gentechnikfreier milch hergestellt, die 1,5 % fett enthält. praktische trinkpackung mit strohhalm für unterwegs mit lieblichem vanille-extrakt||||||contains am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-779372-2114546283-ansnpzfm.jpg|||||00-779372||||||||||||||||||||||||True||00-779372p|||||||||
00-417087|billa||||||||2025-10-16|sanlucar trauben schwarz midnight beauty kernlos|sanlucar|||||obst gemüse|obst|äpfel, birnen trauben|||||499|||||||||||||||eur|obst gemüse obst äpfel, birnen trauben|https://shop.billa.at/produkte/sanlucar-trauben-schwarz-midnight-beauty-kernlos-00417087||klasse i|||||italien||||||||||||||||||||||||||||||||||||||https://64ce14de7ce972b09bc4-112e2f65dc15f65f089f4c9770786a52.ssl.cf3.rackcdn.com/00-417087-0305901514-i5ajrgrh.jpg|||||00-417087||||||||||||||||||||||||True||00-417087p|||||||||
00-881440|billa||||||||2025-10-16|tante fanny frischer quiche- tarteteig|tante fanny|||||kühlwaren|blätterteig, strudelteig|nahrungsmittel|backen|blätterteig, strudelteig|||149|||||||||||||||eur|kühlwaren blätterteig, strudelteig nahrungsmittel backen blätterteig, strudelteig|https://shop.billa.at/produkte/tante-fanny-frischer-quiche-und-tarteteig-00881440||mit dem tante fanny frischen quiche - tarteteig, bereits backfertig aufgerollt auf backpapier und im praktischen runden format mit ø 32 cm gelingen ihre pikanten quiches und süßen tartes im nu. der frische quiche - tarteig ist laktosefrei, frei von konservierungsmitteln oder geschmacksverstärkern und für vegetarier geeignet. die füllungen können sie einfach ihrem appetit anpassen - frisches gemüse, fisch oder fleisch: dieser teig ist perfekt für alle frischen zutaten geeignet.||||||contains aw, may_contain am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-881440-0700345392-5uf-smv9.jpg|||||00-881440||||||||||||||||||||||||True||00-881440p|||||||||
00-621447|billa||||||||2025-10-16|clever fleisch fisch menü in feinem gelee|clever|||||haustier|katzen|katzen nassfutter|||||299|||||||||||||||eur|haustier katzen katzen nassfutter|https://shop.billa.at/produkte/cleverfleisch-und-fisch-menue-in-feinem-gelee-00621447||das clever fleisch fisch menü in feinem gelee bietet abwechslung und verwöhnt katzen mit einem gehaltvollen alleinfuttermittel ohne zusatz von zucker, farb- und konservierungsstoffen. mit den köstlichen varianten rind und huhn, truthahn und lamm, thunfisch und hering sowie lachs und forelle ist für jede katze etwas dabei. ohne zusatz von zucker, farbstoffen und konservierungsmitteln schonend dampfgegart msc- asc-zertifiziert|||||liechtenstein||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-621447-1618304534-paiynqil.jpg|||||00-621447||||||||||||||||||||||||True||00-621447p|||||||||
00-58139|billa||||||||2025-10-16|suchard express backkakao|suchard|||||getränke|kaffee, tee co.|kakao|||||549|||||||||||||||eur|getränke kaffee, tee co. kakao|https://shop.billa.at/produkte/suchard-express-backkakao-0058139||ob zum verfeinern, backen oder trinken: der backkakao darf in keinem haushalt fehlen. er verleiht jedem getränk oder gericht eine traumhaft schokoladige note. vielseitig einsetzbar|||||||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-58139-351996653-fowqut4_.jpg|||||00-58139||||||||||||||||||||||||True||00-58139p|||||||||
00-456342|billa||||||||2025-10-16|schärdinger toastkäsescheiben würzig|schärdinger|||||kühlwaren|käse, aufstriche salate|schnittkäse|||||299|||||||||||||||eur|kühlwaren käse, aufstriche salate schnittkäse|https://shop.billa.at/produkte/schaerdinger-toastkaesescheiben-wuerzig-00456342||der würzige toastkäse von schärdinger bringt würze in jeden snack. die dickeren scheiben eignen sich perfekt für den toastgenuss. österreichische milch und laktosefrei sind noch zwei merkmale die unseren würzigen toastkäse ausmachen.|||||österreich|contains am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-456342-1136454115-bjd9_-ol.jpg|||||00-456342||||||||||||||||||||||||True||00-456342p|||||||||
00-336750|billa||||||||2025-10-16|clever mascarpone|clever|||||kühlwaren|milchprodukte|rahm, obers topfen|||||398|||||||||||||||eur|kühlwaren milchprodukte rahm, obers topfen|https://shop.billa.at/produkte/clever-mascarpone-00336750||die clever mascarpone ist besonders cremig und eignet sich hervorragend für die zubereitung von tiramisu. der sahnig-milde geschmack ergibt eine unwiderstehliche kombination und kann auch zum verfeinern von pikanten speisen und pasta eingesetzt werden. cremiger sahne-frischkäse ideal für süßspeisen wie tiramisu auch für herzhafte und pikante gerichte geeignet|||||österreich|contains am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-336750-1940343935-elnyqios.jpg|||||00-336750||||||||||||||||||||||||True||00-336750p|||||||||
00-905568|billa||||||||2025-10-16|trolli saure glühwürmchen|trolli|||||süßes salziges|süßes|fruchtgummi|||||199|||||||||||||||eur|süßes salziges süßes fruchtgummi|https://shop.billa.at/produkte/trolli-saure-gluehwuermchen-00905568||die sauren glühwürmchen von trolli sind gummibonbons in bunten farben und witziger würmchenform. sie sind ein herrlich süß-saures geschmackserlebnis. leckerer tutti-frutti-geschmack leuchtende farben trolliges naschvergnügen prickeln angenehm auf der zunge|||||deutschland||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-905568-734973355-3zjedl2i.jpg|||||00-905568||||||||||||||||||||||||True||00-905568p|||||||||
00-399396|billa||||||||2025-10-16|kinder schokolade|kinder|||||süßes salziges|süßes|schokoladentafeln|||||389|||||||||||||||eur|süßes salziges süßes schokoladentafeln|https://shop.billa.at/produkte/kinder-schokolade-00399396||gefüllte vollmilchschokolade mit milchfüllung.||||||contains am, contains ay|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-399396-0128989064-rzdt3kly.jpg|||||00-399396||||||||||||||||||||||||True||00-399396p|||||||||
00-401617|billa||||||||2025-10-16|dallmayr prodomo gemahlen|dallmayr|||||getränke|kaffee, tee co.|kaffee|gemahlen||||1599|||||||||||||||eur|getränke kaffee, tee co. kaffee gemahlen|https://shop.billa.at/produkte/dallmayr-prodomo-gemahlen-00401617||dallmayr prodomo ist eine spitzenmischung feinster arabica-hochlandkaffees aus den besten anbaugebieten der welt. den typischen charakter prägen vor allem die hochwertigen arabica-bohnen aus den fruchtbaren provinzen äthiopiens, der urheimat des kaffees.|||||deutschland||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-401617-0105501188-wqhi5wrm.jpg|||||00-401617||||||||||||||||||||||||True||00-401617p|||||||||
00-116129|billa||||||||2025-10-16|kinder schokobons|kinder|||||geschenksideen|bonbonniere|süßes salziges|süßes|bonbonniere spezialitäten|süßes salziges|süßes|369|||||||||||||||eur|geschenksideen bonbonniere süßes salziges süßes bonbonniere spezialitäten süßes salziges süßes|https://shop.billa.at/produkte/kinder-schokobons-00116129||kinder schokobons sind beliebt bei groß und klein. die kleinen schokokugeln überraschen unter der schokoladenhülle mit einer cremig-nussigen füllung. einzeln verpackte schokoladeneier ein feiner schoko-genuss, zum naschen zwischendurch das produkt enthält milch und nüsse|||||italien|contains am, contains an, contains ay|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-116129-0143502181-q7n_pzuk.jpg|||||00-116129||||||||||||||||||||||||True||00-116129p|||||||||
00-754870|billa||||||||2025-10-16|prosciutto crudo simonini||||||kühlwaren|wurst, schinken speck|wurstspezialitäten|||||3690|||||||||||||||eur|kühlwaren wurst, schinken speck wurstspezialitäten|https://shop.billa.at/produkte/prosciutto-crudo-simonini-00754870||12 monate gereift|||||italien||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-754870-0933153965-pu6utqkk.jpg|||||00-754870||||||||||||||||||||||||True||00-754870p|||||||||
00-505047|billa||||||||2025-10-16|pesendorfer walnüsse|pesendorfer|||||süßes salziges|chips co.|nüsse|obst gemüse|trockenfrüchte nüsse|||487|||||||||||||||eur|süßes salziges chips co. nüsse obst gemüse trockenfrüchte nüsse|https://shop.billa.at/produkte/pesendorfer-walnuesse-00505047||einfach so zur jause oder als zutat beim backen: die walnüsse von pesendorfer in spitzenqualität sind essfertig und schmecken wunderbar nussig. verzehrfertige walnusskerne reich an ungesättigten fettsäuren||||||contains an|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-505047-0911448055-tbuojfvu.jpg|||||00-505047||||||||||||||||||||||||True||00-505047p|||||||||
00-724900|billa||||||||2025-10-16|ja natürlich petersilie|ja natürlich|||||tiefkühl|gemüse, kräuter obst|kräuter|||||112|||||||||||||||eur|tiefkühl gemüse, kräuter obst kräuter|https://shop.billa.at/produkte/ja-natuerlich-petersilie-00724900||die ja natürlich bio-petersilie wird nach der ernte fein geschnitten und erntefrisch tiefgefroren, wodurch der aromatische geschmack erhalten bleibt. petersilie eignet sich hervorragend zum verfeinern von warmen und kalten speisen, salaten sowie aufstrichen.|||||frankreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-724900-0208810925-jwquxj5t.jpg|||||00-724900||||||||||||||||||||||||True||00-724900p|||||||||
00-692113|billa||||||||2025-10-16|billa schweins cordon bleu|billa immer gut|||||tiefkühl|fleisch geflügel|fleischgerichte|||||799|||||||||||||||eur|tiefkühl fleisch geflügel fleischgerichte|https://shop.billa.at/produkte/billa-schweins-cordon-bleu-00692113||das cordon bleu vom schwein der marke billa ist außen knusprig und innen saftig. es ist mit feinem schinken und würzigem emmentaler gefüllt. vorgebacken und tiefgefroren schweinefleisch 100 % aus österreich für die zubereitung im backrohr oder in der pfanne|||||österreich|may_contain ay, contains am, may_contain bc, contains aw, may_contain bm, contains ae, may_contain as|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-692113-764392739-1gqlexii.jpg|||||00-692113||||||||||||||||||||||||True||00-692113p|||||||||
00-862306|billa||||||||2025-10-16|swiffer wet wischtücher|swiffer|||||haushalt|reinigen pflegen|reinigungsgeräte tücher|||||632|||||||||||||||eur|haushalt reinigen pflegen reinigungsgeräte tücher|https://shop.billa.at/produkte/swiffer-wet-wischtuecher-00862306||die praktischen wet wischtücher der marke swiffer erleichtern das aufwischen von böden. der integrierte schrubber-streifen beseitigt hartnäckige flecken. feuchte bodentücher mit zitrus-duft zur einmaligen benutzung ermöglichen unkompliziertes aufwischen aller glatten bodenbeläge|||||deutschland||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-862306-0901958483-awxkqihm.jpg|||||00-862306||||||||||||||||||||||||True||00-862306p|||||||||
